article_id,article_title,author,date,content
M.1559306330.A.8BD,[討論] 柯文哲作賊心虛，惱羞成怒..,musashi0839 (常山七次郎),Fri May 31 20:38:47 2019,簡議員的質詢沒有問題好嗎 還竊聽哩 智障嗎？ 還在那邊假裝森七七 作賊心虛柯粉當北七 整個就是不知道在蠢幾點的 一點教養也沒有 做人都品格有問題了 遑論當市長 幹 別把所有人都當成跟柯粉一樣智障好嗎？ 
M.1559306368.A.B2B,[討論] 突然覺得韓國瑜比民進黨好多了,andyann (),Fri May 31 20:39:22 2019,這幾天民進黨質詢柯的嘴臉 還有前陣子用監察委員查不配合段宜康的檢察官 ://..//20190515/3382610/ 還有之前監察委員去查判陳水扁的法官 ://..//20190214/3225103/ 以及發生不久的明明已經得標還差點被做掉 都反應出民進黨的嘴臉 不配合就用各種手段來稿你....即使檢察官法官都一樣 相對來看，韓國瑜到目前為止好像對一般老百姓威脅也還好了 
M.1559306617.A.EF3,[討論] 柯粉請進...先搞懂竊定的定義吧~,musashi0839 (常山七次郎),Fri May 31 20:43:35 2019,柯粉看一下竊聽的定義吧 簡舒培用的錄音是現場與會人員所錄的 內容也是跟市政相關的 根本就不是所謂的竊聽 柯粉到底是在腦殘幾點的 都講不聽捏 幹 白癡 ://..//%7%%8%8%81% 竊聽（英語：），又稱盜聽、監聽，在未經同意的前提下，第三方以隱密 的方式，聽取不對外公開的私人對話。現代可以利用竊聽工具，如錄音機、竊聽器等帶有 錄音功能的工具，在被竊聽者不知情的情況下錄取其發出的任何聲音。一般來說，這種做 法是違反道德、甚至違反法律的。 竊聽是對公民言論和通信自由的最大傷害，針對普通人的竊聽觸犯了法律的底線。無論對 個人隱私以何種方式竊聽竊取，都是對公民生活的強行介入，它已經觸犯了人權的底線。 根據美國法律及其州法，電話中的任何一方對談話內容錄音，允許他人進行錄音，或為在 電話線上安置竊聽裝置提供方便均不違法。美國大多數州的電話錄音法（ ）只要求談話中的一方知道談話被錄音，其他12個州則要求談話雙方都知 道談話被錄音。所以一個比較好的做法是，在談話開始之前，告知雙方接下來的對話可能 會被錄音。 
M.1559306640.A.27E,[討論] 韓這次怎麼沒嗆吳男人世界裡的小鱉三?,Bartholemew (蘋果樹    ),Fri May 31 20:43:58 2019,感覺如果一般人 抓到這機會作秀 一定超爽 尤其韓導又這麼會演 記得以前開記者會嗎? 怒嗆段敢不敢賭吞球 不然就是男人世界裡的小鱉三 這次6.1前 如果沒小三 再開一次這種記者會 韓粉不是整個高潮 怎麼這次這麼雲淡風輕 絕對沒小孩 沒收錢 太太已經諒解 跟當初嗆男人世界裡的小鱉三煞氣韓導怎麼差這麼多? 上面不是說他黑是韓了嗎?
M.1559306718.A.0A8,Re: [討論] 柯會不會因為這次事件出來選？,H23324216 (showtime),Fri May 31 20:45:16 2019,: 如題 : 之前的柯文哲都說他不想出來選 : 除非所有人真的都不行才會出來 : 但最近的錄音檔事件 : 會不會讓柯爆氣直接出來選總統？ : 再次打出推倒藍綠高牆口號？ 應該不會，小英民調開始再升高了 貿易戰一路打下來後，台灣的經濟情勢漸漸好轉 比起政治上對小老百姓無意義的紛爭，經濟情勢的好轉更能鞏固支持度 好在台股今日上漲115點，前景一片欣欣向榮，未來充滿希望。 相信小英只要能在選前努力把台股拉到1萬5千點以上，她就連任總統了 如果3萬點，她登基我也無所謂。 你有沒台灣價值阿支持台股愛台灣阿
M.1559306869.A.164,Re: [討論] 大安區、文山區選民現在想什麼,ebsd (電子背向散射繞射),Fri May 31 20:47:46 2019,: 推 : 這貨靠婦女保障名額上的 05/31 16:17 11 () 註記 號次 姓名 性別 得票數 得票率 推薦之政黨 當選 16 羅智強 男 40391 13.69% 中國國民黨 當選 6 李柏毅 男 29615 10.04% 中國國民黨 當選 13 徐弘庭 男 21832 7.40% 中國國民黨 當選 23 鍾沛君 女 19116 6.48% 中國國民黨 當選 8 苗博雅 女 18539 6.28% 社會民主黨 當選 7 簡舒培 女 17874 6.06% 民主進步黨 當選 17 耿葳 女 17042 5.78% 中國國民黨 當選 24 陳錦祥 男 13971 4.74% 中國國民黨 當選 11 李慶元 男 13097 4.44% 無 當選 9 王閔生 男 12954 4.39% 民主進步黨 當選 5 王欣儀 女 11990 4.06% 中國國民黨 當選 18 林穎孟 女 11982 4.06% 時代力量 當選 1 阮昭雄 男 11762 3.99% 民主進步黨 19 李慶鋒 男 11268 3.82% 民主進步黨 21 歐陽龍 男 10635 3.60% 中國國民黨 14 王致雅 女 9559 3.24% 無 2 周柏雅 男 9218 3.12% 民主進步黨 10 陳彥伯 男 6073 2.06% 新黨 22 張凱鈞 男 3394 1.15% 無 25 林逸萍 女 1805 0.61% 樹黨 20 黃德北 男 1216 0.41% 左翼聯盟 這不是靠婦女保障民額上的吧 簡舒培是這區民進黨最高票ㄟ 搞不好明年被徵召出來選立委 如果 簡舒培.賴士葆 你要投？ ://..//__
M.1559306911.A.BAB,[討論] 柯文哲明明做那麼爛...到底在邱三小？,musashi0839 (常山七次郎),Fri May 31 20:48:28 2019,柯文哲就沒政績啊 唯一有用的就是捧紅學姊 其他基本上都是在喇賽 他以為自己還跟之前第一任一樣人氣很旺喔？ 拜託 回歸現實好嗎？ 人要有自知之明啦 整天在那邊耍猴戲 看了就煩 
M.1559307003.A.975,Re: [黑特] 韓國瑜Line,kku6869 (kku6869),Fri May 31 20:50:01 2019,: 明天預報大雷雨 : 保證沒啥人 : 老人家根本懶得去 : 更何況年輕人 : 不信來賭 : 熱情不破、 : 真心不改、 : 歡樂依舊、 : 風雨無阻。 : 明天，凱道見 : ://../78. 請問一下各位看法 這樣子叫做被動參選嗎?? 他被動參選的意思不是應該 讓你好好做高雄市長 其他的事情黨中央處理 然後很自然的把你納入民調 如果你民調高 就讓你選 而你這樣子根本不叫被動參選 已經是主動了 主動叫各位來造勢 造勢幹嘛 把你拱上當總統 這不叫主動叫甚麼呢 你這些動作根本就是比朱立倫 王金平還要積極 還要主動了吧..... 你也太噁心 太做作 太假掰了 國民黨的支持者你們看得下去??? 噁心至極~~~ 
M.1559307004.A.BDF,Re: [黑特] 李佳芬看起來有這麼傻嗎?,loveve5566 (PAVONEPOI),Fri May 31 20:50:00 2019,李佳芬完全有可能不知道新莊王小姐這件事 韓的工作都在台北 (立法委員、中和副市長、北農總經理) 就連韓一開始要選的市長也是台北市長 可是你看韓冰三姐弟，高中念雲林的自家學校 三姐弟誰顧? 當然是李佳芬在雲林顧 一個在雲林顧三個小孩的太太，不知道老公在台北玩得多嗨很正常 哪有一個正常的太太 會放自己老公三更半夜去離婚女人家裡打整夜的麻將 李佳芬肯定不知情 : 十幾年 : 若真的有外遇 而且還有私生子 還已經十幾歲 : 然後李佳芬完全不知情? : 這是吳子嘉自己說的 說李佳芬完全不知道這件事 : 這合乎邏輯? : 大家都說女人的第六感跟直覺很準 : 你的丈夫有外遇 可以瞞你十幾年 讓你完全沒察覺 : 這不是韓國瑜太厲害 因為根本不可能辦到 : 唯一的可能只有李佳芬真的太天真 太傻 大神經到一種程度 才有可能完全沒察覺 : 但 李佳芬看起來像是大神經的人??? : 另外還有一個可能 那就是 這一堆疑點 這不合邏輯的爆料 : 根本是唬爛的 ://./ 解決流浪犬問題，需要您的連署 連署平台： ://./21
M.1559307042.A.417,[黑特] 好多婉君,tigotigo (萬惡的鐵劍),Fri May 31 20:50:40 2019,拎北就覺得奇怪啊 你要說韓國瑜草包拎北沒意見 拎北也沒去過幾次高雄 頂多就不予置評 但是每當你打開網路 打開新聞 看到都是韓國瑜的新聞 就該警覺 有人在大規模的用輿論 對付韓國瑜 同理 柯也是一樣 當一拖拉庫的抹黑 謾罵 嘲諷文出現 明眼人一看就明白 婉君又來洗 風向了 結果被拎北說中了 最會操縱輿論的 並不是那些人口中的五毛網軍 而是廠廠們呢 唉 
M.1559307109.A.CA0,[討論] 是誰給吳子嘉情報的,indium111 (#ttyhg),Fri May 31 20:51:46 2019,這幾天看政論節目最熱門的話題就是吳子嘉爆的料 如果爆料屬實，這一招對韓國瑜應該是一招斃命 吳子嘉應該是沒這個本事能查到那麼多東西 我想應該是有人丟東西給他的 那丟給他這些資料的是誰? 1.民進黨 以政敵來說，立場很合理，但邏輯說不通 正常來說，這一必殺技應該要留到年底大選前才使用 韓國瑜連初選都還沒過 先出必殺技實在沒道理，浪費一張好牌而已 2.國民黨內部 以邏輯來說，合理 因為現在韓的初選民調最高 其他人想出線打倒民調最高，邏輯上完全說得通 接下來的問題是到底是誰放出來的消息 果凍，排第二的，想要幹掉第一的，這是最容易聯想到的 但是果凍對政壇應該沒那麼熟吧 這種情報到底是怎樣入手的? 朱，新莊是他的地盤，掌握一堆消息也很合理 但是拉下韓，不代表他能贏得初選 老王，恩怨情仇，被人背叛的感覺應該是最不爽的 只不過老王很能忍耐 單純為了報仇幹這種損人不利已好像不太合理 其他人? 好像都沒什麼利益可言 3.非民進黨和非國民黨的 這範圍太大了 依照以往爆料的習慣，擠牙膏是一定的 韓國瑜這下難過了 
M.1559307126.A.853,[黑特] 台灣政治亂主因就是國民黨,MrLee (一坨屎),Fri May 31 20:52:04 2019,喊經濟口號騙選票 國民黨勝 失智政客老人數 國民黨勝 民代官員貪污數 國民黨大勝 地方派系黑金政治 國民黨勝 政二代草包 國民黨小勝 討好特定族群買票政策 國民黨勝 誤國誤民政策不修改 國民黨勝 對岸民運人士好感度 民進黨勝 西方主流思想價值契合度 民進黨小勝 只要沒有第三政黨能取代國民黨 台灣就不會有進步的一天啦 
M.1559307163.A.050,[黑特] 吳不是打外遇，是打韓國瑜養小三的錢,ysb727 (軒),Fri May 31 20:52:41 2019,吳子嘉說韓國瑜外遇 但他的重點不是韓國瑜外遇 是韓國瑜養小三的錢是哪裡來的 吳子嘉很清楚知道這才是大問題 而且還指控黃文財是白手套 這才是致命傷 黃文財應該出來告吳子嘉 因為按照吳子嘉的指控 黃文財有司法與人格問題 很嚴重 黃文財面對這樣人生名譽戰 不應該輕輕地放過 吉下去 
M.1559307223.A.64F,Re: [討論] 你們認為明天韓的場子會有多少人?,rainfruit (),Fri May 31 20:53:41 2019,: 看得出來，韓現在是大到不能倒。 : 因為他民調現在還是最高，所以無論這個草包論述再怎麼空洞，再怎麼幹話滿嘴，挺韓議 : 員、立委也不得不動員挺他。 : 你們認為明天的場子究竟有多少人，有無動員都算在內。 : 會因為場子人少，韓導就退縮不選總統了嗎? 8~10萬吧 算給你看 光是遊覽車就2~3萬有了 台北又有捷運 隨便搭都能到 北北基至少摳5萬人來 裡想要巴著韓 自己上位選民代的 肯定動員上萬 再者 凱道哪場集會遊行不是密密麻麻的? 光是同志遊行都滿滿滿 8~10萬人都嫌少了 韓國瑜一定會選的 但一定落選 他支持者 就像萬安說的 不理性者居多 想把年金改回來的軍公教 不理性藍軍 沒啥立場卻容易被煽動者 實在太狹隘了 根本無法擴展票源 草包還以為人人都愛喔? 其實 自己已經嗅到這味道 所以都是顧自己居多 立委 議員選上就好 總統只是起鬨用的 你以為還能再造高雄三山喔? 做夢 高雄人都醒了 我當初被他騙了 排隊2.5小時投他 還好現在醒了 做人好心點 明天讓他們開心一天 希望沒啥雨 老人家哪能淋雨啊 淋雨被草包那套話術洗腦 更是不值 
M.1559307349.A.98E,[討論] 韓國瑜是不是男人本色的最佳代表,yenyu82 (yenyu82),Fri May 31 20:55:47 2019,韓總男人本色 他說他高中都在偷看女生的腿 看到魂不守舍 果然真男人就要像韓總一樣 身邊都圍繞著美女 這點韓可謂大勝檯面所有政治人 是男人就要當 英雄 梟雄 狗熊 韓國瑜選則當 英雄的道路 準備大幹一場 韓國瑜的崛起 讓所有投射在韓國身上的人得到滿足 有漂亮有錢有勢的老婆 有優秀聽話的兒女 也有不少紅粉知己 中年失業深山禪修 東山再起一年直攻中華民國總統 拯救台灣人民於水火之中 中華隊長的傳奇將會歌頌到永久 繼幻術之後 應該又是一個絕佳的電影題材了吧 
M.1559307389.A.744,[討論] KMT到底原本打算初選要誰出線,jeromeshih (以謹慎態度來面對問題),Fri May 31 20:56:21 2019,原本有表態的太陽就朱王 韓當時民調高，可是好像高層不是很想讓他直接代表，加上韓那時的態度也沒像現在這麼明顯 當時郭根本沒交棒也沒說要選 但後來朱被邊緣黨中央感覺也沒想救 因此就看不懂到底原本期待誰出線 還是這目的就是跟以前內戰不會取勝一樣，看到有機會結果大家互相箝制到時機過了 結果反而沒有明確人選 有人能說明一下嗎 8142. 
M.1559307691.A.D53,Re: [黑特] 李佳芬看起來有這麼傻嗎?,Fed (不及格學佛者和東正教徒),Fri May 31 21:01:28 2019,: 十幾年 : 若真的有外遇 而且還有私生子 還已經十幾歲 : 然後李佳芬完全不知情? : 這是吳子嘉自己說的 說李佳芬完全不知道這件事 : 這合乎邏輯? : 大家都說女人的第六感跟直覺很準 : 你的丈夫有外遇 可以瞞你十幾年 讓你完全沒察覺 : 這不是韓國瑜太厲害 因為根本不可能辦到 : 唯一的可能只有李佳芬真的太天真 太傻 大神經到一種程度 才有可能完全沒察覺 : 但 李佳芬看起來像是大神經的人??? : 另外還有一個可能 那就是 這一堆疑點 這不合邏輯的爆料 : 根本是唬爛的 唉 我本來希望讓無腦韓黑多黑幾天多秀幾次下限的。 我來幫無腦韓黑順幾個邏輯： 一、韓國瑜當選立委時，雖然自承花天酒地，但韓黑可能欠缺邏輯或查證功夫到忘記 帶韓國瑜一起去的政壇前輩立委幾乎都是他岳父朋友。他是能花到哪裡去？ 二、韓國瑜不選立委回鄉時，駕駛自小客車與重機發生碰撞，重機之乘客後因傷重不幸死 亡，事故原由乃重機騎士超速（速限50公里，車速90公里）。韓國瑜行經為支道且路口是 閃紅燈的號誌，韓國瑜必需先停車確認左右無來車，才能再開，但韓國瑜並未停車察看， 於此韓國瑜有過失，被檢察官依過失致死罪起訴，最後與死者家屬和解。當時和解金還是 岳家出的。 三、韓國瑜沉潛期根本就是岳家的高級長工兼總工友，他所有的子有多少，他岳家會不知 道？ 四、一堆韓黑可能不知道，韓的出道之勢，是同時受到宋連器重的。韓國瑜不選區域，除 了覺得立委當的不知所以，不想在當時仍決裂的連宋間選邊也是主因。同樣受到連宋雙器 重的林豐正曾多次慰留，最後不果才改提洪秀柱並提韓國瑜在不分區末。 五、韓國瑜的勢是連宋提的，但財在2012以前幾乎都等於岳家支撐的，可說軟飯功修鍊到 最高級的十八重。岳父比胡屠戶的心甘情願指數多一萬倍。 六、我認為故事搞不好是：某次打牌王女幫女兒討紅包，韓國瑜愛開玩笑的個性下次就給 了1000萬 ://./4 以上2張 (反正一堆37年時的下級軍官，也就是韓老爹那些 當年多的是一麻袋這些鈔票) 最後是38年中以5億金圓券換1圓銀圓，也就是1億6666萬6667金圓換1新台幣。 (所以也不要整天造謠4萬換1元是特別搶台灣人了 當時政府因為戰爭開銷搶了所有人) 然後王女就高興的跟別人吹噓韓給了她家1000萬，一位62500聽到就記著來爆料了。 七、62500 = 250 250 
